	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YBR157C	gene-YBR157C	8.16745560311013	-0.370633729918558	1.16242737746835	-0.318844632449865	0.74984433142584	0.807535306740337
gene-YER093C	gene-YER093C	186.471936172895	0.144691647669678	0.454604715590607	0.318280129324439	0.750272455720013	0.807847320427544
gene-YER074W-A	gene-YER074W-A	365.169937054579	0.136873177112268	0.430917396339493	0.317632052627632	0.750764057816522	0.80822755541775
gene-YNR044W	gene-YNR044W	21.4331515506035	0.25090483930012	0.791434160491147	0.317025536457024	0.751224225633215	0.808573816157307
gene-YIR032C	gene-YIR032C	49.9397561848846	-0.191316072341044	0.603873167803781	-0.316814991195649	0.751383988409579	0.808596670417904
gene-YKL134C	gene-YKL134C	49.3768643440119	0.201426415737071	0.641857378544468	0.313818026356328	0.753659252470216	0.810148997544871
gene-YCR045C	gene-YCR045C	46.4241045117151	0.196813021423111	0.626523115929516	0.314135291131465	0.753418286757976	0.810148997544871
gene-YGR207C	gene-YGR207C	459.966410582696	0.1691754915804	0.538343404740193	0.314251999914525	0.753329651331795	0.810148997544871
gene-YAL047C	gene-YAL047C	70.8671661477617	0.165535533666599	0.527329505149656	0.313912898956072	0.753587193283507	0.810148997544871
gene-YOR274W	gene-YOR274W	503.197309716738	-0.134585203252257	0.427900224603895	-0.31452473149983	0.753122535806701	0.810148997544871
gene-YML076C	gene-YML076C	336.857588563399	-0.155032720441464	0.493938845598731	-0.313870273259314	0.753619568783544	0.810148997544871
gene-YKR032W	gene-YKR032W	1.70234477294211	-0.771993679529472	2.48366720686495	-0.31082814855213	0.75593126944958	0.812441690255422
gene-YBL005W-B	gene-YBL005W-B	3.4557952726808	-0.520445701438435	1.67552955639432	-0.310615649513469	0.75609282871773	0.812465729238842
gene-YGR015C	gene-YGR015C	72.6244438959009	0.166000179076699	0.536550238670285	0.309384223717972	0.757029269765385	0.813322261664008
gene-YGR252W	gene-YGR252W	281.272944559186	0.132329278635055	0.430540469403446	0.307356190739536	0.758572270033403	0.81483002211722
gene-YDR347W	gene-YDR347W	286.071523005152	0.179119288678494	0.583235670378929	0.307113055280243	0.758757320914831	0.814878837567593
gene-YOL024W	gene-YOL024W	6.53991352778882	-0.381443083879155	1.24808344859659	-0.305623060948424	0.759891660009423	0.81594694986663
gene-YLR005W	gene-YLR005W	522.957953422844	0.14018763897508	0.460033833664963	0.304733323325904	0.760569267613989	0.816524336042459
gene-YML131W	gene-YML131W	1881.75729000021	-0.137193250823685	0.45168479773595	-0.303736702035046	0.761328493989166	0.817189117214925
gene-YNL172W	gene-YNL172W	111.854146166904	0.146010014900346	0.481177222672435	0.30344332196236	0.76155203483242	0.817278769501164
gene-YML095C	gene-YML095C	115.045018233938	-0.152618863004838	0.503954583400637	-0.302842494208467	0.762009897422121	0.817619810892081
gene-YHR002W	gene-YHR002W	137.613738431282	-0.141024485255163	0.467051147513321	-0.301946555545377	0.76269280487323	0.818202150715869
gene-YCR036W	gene-YCR036W	285.837726790994	-0.128096006468244	0.426049766138092	-0.3006597272177	0.763673981609161	0.819104195268775
gene-YPR139C	gene-YPR139C	141.011495616198	0.156801798310668	0.522828759638852	0.299910430365346	0.764245478074526	0.819566572757856
gene-YDR504C	gene-YDR504C	23.4758977653242	0.241811424813516	0.812811174445895	0.29750012354144	0.766084713688044	0.821388037067802
gene-YLR314C	gene-YLR314C	623.572372830795	0.154382438676352	0.520252759888795	0.296745064282506	0.766661149471196	0.821855120195293
gene-YER180C-A	gene-YER180C-A	41.904862977816	0.184468819926488	0.625442765093143	0.294941168436118	0.768038822181951	0.823180794174816
gene-YGL040C	gene-YGL040C	475.679193611381	-0.124616485654577	0.424271811587023	-0.29371851311177	0.768973006564846	0.82403073973178
gene-YOL030W	gene-YOL030W	1587.81087226399	0.118580208803019	0.404033775420744	0.293490831749237	0.769147006323521	0.824065909675182
gene-YJL210W	gene-YJL210W	274.848360192486	-0.136390024221206	0.465697939252214	-0.29287229494769	0.76961976620507	0.824421100264084
gene-YOR239W	gene-YOR239W	467.492878339554	-0.127711245448169	0.437716245223681	-0.291767204991229	0.770464621362981	0.825174677962518
gene-YPR121W	gene-YPR121W	24.4661640789149	0.213842983913583	0.735042825869393	0.290925884026762	0.771108004528281	0.825409393440597
gene-YER060W	gene-YER060W	66.5233555865047	0.169339132513602	0.581562821752785	0.291179432693491	0.770914091722412	0.825409393440597
gene-YCL001W-A	gene-YCL001W-A	12.7346134441121	-0.29656609677031	1.019290314958	-0.290953511887858	0.77108687417783	0.825409393440597
gene-YAL043C	gene-YAL043C	414.344431206149	0.121916971938968	0.420234284484138	0.290116671676678	0.771726981879804	0.825920497475691
gene-YOR211C	gene-YOR211C	187.145506385267	-0.131072557486253	0.452300355874124	-0.289790966962516	0.771976158813385	0.826035717505725
gene-YDR292C	gene-YDR292C	360.79615480787	0.133083197898172	0.460847966879532	0.288778962830838	0.772750531794544	0.826712766511135
gene-YPL161C	gene-YPL161C	68.8184438398631	0.178141263569271	0.618671850475468	0.287941440090354	0.773391564984391	0.827246942425122
gene-YPR133W-A	gene-YPR133W-A	226.444869130469	0.136379447983134	0.474280916343748	0.287549937776305	0.773691270769425	0.827415893638903
gene-YML065W	gene-YML065W	230.880027895605	0.128420872357446	0.447148303348001	0.28719973081839	0.7739593924161	0.827551011821355
gene-YPL180W	gene-YPL180W	342.799008809787	-0.128866920645847	0.449626615572346	-0.286608746419088	0.774411916611799	0.827883215615947
gene-YHL016C	gene-YHL016C	101.767628036882	0.146533087921905	0.511819025183199	0.286298634306247	0.774649404036095	0.827883775118819
gene-YGR059W	gene-YGR059W	20.1118364555415	-0.227887773712416	0.796148837133226	-0.286237651910659	0.774696107537945	0.827883775118819
gene-YFR021W	gene-YFR021W	106.68035983979	0.137390081465505	0.48550543977961	0.28298360885075	0.777189401912597	0.83039621800546
gene-YGR021W	gene-YGR021W	122.707952304761	0.160775690976047	0.569266785174896	0.28242591200302	0.777616948464487	0.830548971305986
gene-YKR021W	gene-YKR021W	260.575248564721	0.137823158929258	0.487971668909104	0.282440903254428	0.777605454855692	0.830548971305986
gene-YOL004W	gene-YOL004W	521.331300398685	0.115336415387283	0.409750851827407	0.281479379171282	0.778342742025657	0.831172079254256
gene-YOR381W	gene-YOR381W	99.8575775797216	-0.146571761892507	0.521956609334048	-0.280812158082478	0.778854477897759	0.831566414393492
gene-YNCP0021W	gene-YNCP0021W	3.98066702704973	-0.484279955654059	1.72789137573257	-0.280272222233148	0.779268660527378	0.83185646881827
gene-YBR003W	gene-YBR003W	73.4018154962748	-0.162933258135991	0.581889735385916	-0.280007101393414	0.779472056615429	0.831921447150166
gene-Q0045	gene-Q0045	3.37013214969372	-0.529541349533309	1.89768422208636	-0.279046083310487	0.780209459412938	0.832556236671539
gene-YOR103C	gene-YOR103C	211.895537853925	0.128178272863493	0.459830075154446	0.27875139054452	0.78043562100064	0.832645351815159
gene-YNL137C	gene-YNL137C	272.35993975499	-0.142981816771272	0.516646940673004	-0.276749566318962	0.781972409281471	0.834132484096482
gene-YGR099W	gene-YGR099W	130.158059841725	-0.143343008126808	0.519635328825928	-0.275853084220966	0.782660909564553	0.834616749308636
gene-YLL007C	gene-YLL007C	49.8803618619098	-0.165568456173294	0.60035100114651	-0.275786091564938	0.782712366920589	0.834616749308636
gene-YGL221C	gene-YGL221C	667.364923730479	-0.110458941711952	0.404074577215913	-0.273362760094975	0.784574376078947	0.836449430716495
gene-YNL146C-A	gene-YNL146C-A	2.32279472579932	-0.58264968842593	2.13648138656353	-0.272714610148374	0.785072603000011	0.836827754512612
gene-YML012W	gene-YML012W	705.693592190391	-0.122408327117023	0.449470991169933	-0.272338659272326	0.785361633362941	0.836982993233428
gene-YGR012W	gene-YGR012W	221.899374146635	-0.119716636611469	0.440384535728167	-0.271845686891617	0.785740674489379	0.837234084883991
gene-YGL063W	gene-YGL063W	22.1238166803805	0.218947650889947	0.807395381383921	0.271177735144655	0.786254336386525	0.837628501822988
gene-YNL219C	gene-YNL219C	256.792289504816	-0.117193747178632	0.435693807643775	-0.268981897659766	0.787943613042916	0.839274976155383
gene-YLL051C	gene-YLL051C	295.063629315854	0.126342584275885	0.473353012312585	0.266909855835992	0.789538567997645	0.840513700784653
gene-YMR044W	gene-YMR044W	461.579331940969	0.119262869216522	0.446598726626429	0.267047042694063	0.789432941018339	0.840513700784653
gene-YGR224W	gene-YGR224W	25.9387261741139	-0.191217070813089	0.716394192473331	-0.266915997954866	0.78953383879238	0.840513700784653
gene-YLR036C	gene-YLR036C	56.303234963843	0.154607710534156	0.581095507375646	0.266062477805753	0.790191092110305	0.840901623454485
gene-YHR012W	gene-YHR012W	298.22108582662	-0.114628466987512	0.430625894277212	-0.266190371993099	0.790092597653511	0.840901623454485
gene-YNCJ0030W	gene-YNCJ0030W	17.4143603700404	-0.220286814204494	0.829609581121165	-0.265530701690777	0.790600661888418	0.841184116559004
gene-YOR030W	gene-YOR030W	272.364671767448	-0.140810981178813	0.530722257277506	-0.265319532482289	0.790763318800275	0.841203843965228
gene-YNCO0027C	gene-YNCO0027C	58.1609752426589	0.160557603578361	0.608298268275185	0.263945521386438	0.791821898026464	0.842176461148045
gene-YPR040W	gene-YPR040W	385.430864685139	0.112084980816251	0.426075399235885	0.263063723034143	0.79250146424357	0.842745681688781
gene-YBL035C	gene-YBL035C	48.4635048887692	-0.185345296165902	0.707195269972388	-0.262085033703829	0.79325588497874	0.843394280623116
gene-YHR033W	gene-YHR033W	727.846596298107	0.117475183465153	0.448885026349352	0.261704393261998	0.793549353220618	0.843526059615337
gene-YDR079W	gene-YDR079W	164.72127796768	-0.123700120384547	0.472951263440842	-0.261549402542234	0.793668857188184	0.843526059615337
gene-YGR294W	gene-YGR294W	3.83189779593966	0.486551878766032	1.86278845356885	0.261195455572996	0.793941782443229	0.843662513038618
gene-YDR393W	gene-YDR393W	131.736146637103	-0.121903260647375	0.469687312438429	-0.259541310610462	0.795217612421267	0.844864434601917
gene-YBR011C	gene-YBR011C	2772.53503649279	-0.109700404807003	0.423355561941998	-0.259121208432435	0.795541721542208	0.844951554308514
gene-YMR016C	gene-YMR016C	393.762896605416	-0.125608184056437	0.484861800956973	-0.259059764676294	0.795589128401507	0.844951554308514
gene-YKR084C	gene-YKR084C	338.48566493039	-0.110142283237413	0.425560622677342	-0.258816904967551	0.795776513914357	0.84499681857706
gene-YNL128W	gene-YNL128W	19.0411987316722	0.205348959659529	0.79961484956662	0.256809837599721	0.797325575407326	0.846333766803521
gene-YPR061C	gene-YPR061C	363.29834965272	-0.136143845975463	0.530110112010824	-0.256821824166002	0.797316321757884	0.846333766803521
gene-YDR434W	gene-YDR434W	254.80777832389	-0.112732076275671	0.440217588919687	-0.256082626212916	0.797887037068755	0.846775751885513
gene-YGL091C	gene-YGL091C	342.086289270718	-0.107668766040295	0.422382985555926	-0.254907914670344	0.798794223138611	0.847430367222841
gene-YLR453C	gene-YLR453C	37.1465086900981	-0.166016185708394	0.651060207853694	-0.254993599218247	0.798728042946346	0.847430367222841
gene-YAL037C-A	gene-YAL037C-A	12.8081141707579	0.243148683867852	0.954954243710784	0.254618151046713	0.799018038636499	0.847513772764173
gene-YBR251W	gene-YBR251W	156.88302795471	0.12165088495309	0.479342115840921	0.253787182333593	0.799659976341992	0.847924050677956
gene-YGL167C	gene-YGL167C	517.625876612404	-0.13148612631356	0.518189557991526	-0.253741366042174	0.799695374161752	0.847924050677956
gene-YKL207W	gene-YKL207W	426.093979044166	-0.112531651424477	0.44484597400779	-0.252967674205604	0.800293193153009	0.848278510328944
gene-YNCH0014W	gene-YNCH0014W	7.97701990701271	-0.30875587479868	1.22070434560409	-0.252932559723039	0.800320328316172	0.848278510328944
gene-YJL055W	gene-YJL055W	431.772832107068	-0.111311648520987	0.440759560592512	-0.252545057380834	0.800619791678914	0.848441852583483
gene-YBR033W	gene-YBR033W	114.34723311744	0.139718077005041	0.55489632096902	0.251791319792948	0.801202367014338	0.84890510369626
gene-YMR125W	gene-YMR125W	387.427823199333	0.105426167704333	0.419260884724199	0.251457198955454	0.801460649521665	0.84902464814119
gene-YBR184W	gene-YBR184W	15.3766379182913	0.218175167845125	0.869815818616622	0.250829156213917	0.801946198618066	0.849239246636226
gene-YER047C	gene-YER047C	256.807348216348	0.119640939720135	0.477001495503592	0.25081879375205	0.801954210631981	0.849239246636226
gene-YER076C	gene-YER076C	50.4430728328655	-0.144085324912791	0.579286483811584	-0.248728960435498	0.803570445505149	0.85079642488909
gene-YFL056C	gene-YFL056C	1.8183381218583	-0.570141704499703	2.2943127711075	-0.248502170967948	0.803745890561908	0.850827849693482
gene-YJL035C	gene-YJL035C	79.9576376582504	0.132105742643916	0.534420142155515	0.247194542688988	0.80475766858167	0.851744426384625
gene-YBR122C	gene-YBR122C	331.414802790712	-0.129688068849879	0.525589888107943	-0.246747648279041	0.80510352842845	0.851955999897909
gene-YNL222W	gene-YNL222W	58.6072603517574	0.14097665040593	0.577893258672107	0.243949290444862	0.807270093858047	0.853977597355888
gene-YFR027W	gene-YFR027W	11.3758991040636	-0.25248242469235	1.03517891881411	-0.243902208694118	0.807306558542023	0.853977597355888
gene-YJL084C	gene-YJL084C	492.177925513898	0.116323552620946	0.477709604787539	0.243502645655786	0.807616035843599	0.854150172353522
gene-YPR058W	gene-YPR058W	174.568527398133	0.115333708741948	0.474337994138491	0.243146680567769	0.807891770180641	0.854287004084131
gene-YOL112W	gene-YOL112W	109.389879607368	0.118027062620799	0.488403660029379	0.241658841405282	0.809044524169174	0.855041261556305
gene-YDR338C	gene-YDR338C	231.432590524619	-0.110492202840833	0.457178014168406	-0.241683106834906	0.809025720370517	0.855041261556305
gene-YNL272C	gene-YNL272C	108.059574070151	-0.128308722263551	0.530364549113659	-0.241925525523867	0.80883787101667	0.855041261556305
gene-YKL039W	gene-YKL039W	468.439203388866	-0.0993980786972658	0.413240353967037	-0.240533330646587	0.809916827443961	0.855808204523968
gene-YNL249C	gene-YNL249C	109.643557113042	0.119609218299657	0.499959504847528	0.239237812542706	0.810921183637784	0.856693221293764
gene-YLR091W	gene-YLR091W	56.690422083136	-0.135165069071058	0.565368326344233	-0.239074356968417	0.81104792545303	0.856693221293764
gene-YPR021C	gene-YPR021C	66.6522155237697	0.132703945858752	0.556017773857857	0.238668532011131	0.811362619467576	0.856870564471185
gene-YLR245C	gene-YLR245C	69.627528641601	0.1261433054135	0.530266045969984	0.237886823741003	0.811968875330067	0.857355702840376
gene-YDR375C	gene-YDR375C	112.667529396424	0.144564658940597	0.608212488206828	0.23768775180334	0.812123284110471	0.857363647920568
gene-YDR483W	gene-YDR483W	2171.22969443565	0.0993531087505428	0.420864466505209	0.23606913070033	0.81337902715177	0.858534065367972
gene-YDL171C	gene-YDL171C	888.59817973357	-0.116859594571319	0.496241560323164	-0.235489334055811	0.813828956308139	0.858853664431497
gene-YFR007W	gene-YFR007W	76.948001321745	0.123385397309181	0.530407287245295	0.232623872778956	0.816053488001389	0.860920568848595
gene-YER085C	gene-YER085C	2.85612082069107	-0.454478560192844	1.95401931046683	-0.232586524482332	0.816082492280157	0.860920568848595
gene-YBL074C	gene-YBL074C	96.0432041876208	0.135632463387824	0.584400793391153	0.23208808906774	0.816469595876113	0.861173297999435
gene-YJL041W	gene-YJL041W	427.142297383858	-0.097572192930019	0.423817281326084	-0.230222308596584	0.817919027644616	0.862546226623599
gene-YHR166C	gene-YHR166C	117.320341736864	0.11097341506074	0.483495058170247	0.229523369857617	0.818462158873415	0.862963081890195
gene-YNL269W	gene-YNL269W	10.6995745554738	0.25802300808038	1.12730950738252	0.228883910222205	0.818959146424147	0.863180161673363
gene-YBR102C	gene-YBR102C	160.094266977201	-0.1042678836541	0.45556113825772	-0.228877915383364	0.818963805952901	0.863180161673363
gene-YKL098W	gene-YKL098W	236.891806016958	0.104408768880507	0.458624217617579	0.227656466601089	0.819913318355889	0.86402492132936
gene-YDR390C	gene-YDR390C	360.653275022876	-0.0967698173979377	0.427932254571409	-0.226133497450096	0.821097592094084	0.865116722933785
gene-YGL090W	gene-YGL090W	172.959210622087	-0.103180632190398	0.463457189007457	-0.222632499047798	0.823821540596637	0.867830054586279
gene-YGL136C	gene-YGL136C	315.491613215944	0.0937142472285003	0.421855893126992	0.222147536055137	0.824199033799295	0.867914443493863
gene-YDR515W	gene-YDR515W	106.51099922874	-0.113385043769143	0.509970389598825	-0.22233652400552	0.824051921513458	0.867914443493863
gene-YDR242W	gene-YDR242W	172.826157286781	-0.0989793659736418	0.450453258553516	-0.219732822649529	0.826079240545674	0.869737468806836
gene-YGL263W	gene-YGL263W	150.303791412806	0.101273293590347	0.463255767155955	0.218612051420514	0.826952264193611	0.870499615166475
gene-YPR199C	gene-YPR199C	456.080117469341	0.0920092617073902	0.42381896547399	0.217095668676575	0.828133789373122	0.871562106185006
gene-YPR119W	gene-YPR119W	63.4262250347457	-0.124443034601039	0.573646227496054	-0.216933414073388	0.828260236938192	0.871562106185006
gene-YOR217W	gene-YOR217W	223.460623034075	0.0953936575334437	0.440447564915571	0.216583459944272	0.828532976844992	0.87169195851554
gene-YEL038W	gene-YEL038W	175.664249708667	-0.103246846223545	0.477606008584945	-0.216175769080975	0.828850740464402	0.871869124543289
gene-YLR141W	gene-YLR141W	61.6630540656009	-0.119293237683235	0.552432302474399	-0.215941821556975	0.829033097185985	0.871903817707134
gene-YBR165W	gene-YBR165W	293.599622123362	0.100001995994671	0.464549081479542	0.215266803835183	0.82955930960227	0.872300070284354
gene-YHR215W	gene-YHR215W	16.2249265415621	-0.1842426391319	0.860707249191101	-0.214059587978436	0.83050058944883	0.87313255414496
gene-YDR218C	gene-YDR218C	15.4029425603952	-0.208145932833537	0.974365581041605	-0.213622008908635	0.830841834934171	0.873334015939269
gene-YMR197C	gene-YMR197C	335.191464724607	-0.0911101488886587	0.427715450079087	-0.213015800275187	0.831314638667204	0.873673666888813
gene-YHR056C	gene-YHR056C	168.832941677707	0.0975209714932334	0.458652312484026	0.212625051348956	0.831619430063424	0.873836654055843
gene-YHR005C	gene-YHR005C	40.2187457564617	0.130469447518097	0.618347792832042	0.210996867831524	0.832889715447979	0.874815234163664
gene-YDR244W	gene-YDR244W	324.970774446501	-0.0938934008689237	0.445298257331919	-0.210855082684361	0.833000354888067	0.874815234163664
gene-YFR031C	gene-YFR031C	132.368395384851	-0.10193379913677	0.482636679932593	-0.211201931753314	0.832729703432121	0.874815234163664
gene-YDL134C	gene-YDL134C	857.353710603899	-0.0917770384541509	0.436364452755637	-0.210321986299709	0.833416376459229	0.875094691381996
gene-YMR213W	gene-YMR213W	320.705020706401	-0.0955186827709576	0.456768380336825	-0.209118421683483	0.83435579419538	0.875923519913387
gene-YDL102W	gene-YDL102W	75.4386100636665	0.117946207795405	0.567925513577329	0.207679008911694	0.835479608788981	0.876945599083129
gene-YLR329W	gene-YLR329W	16.12694598756	0.185619351137305	0.902641644914687	0.205640136573633	0.837072023056083	0.877985516366282
gene-YBR258C	gene-YBR258C	37.8721711876659	0.130777958571752	0.635035213097139	0.205938121027861	0.836839247344397	0.877985516366282
gene-YDR409W	gene-YDR409W	256.284936557244	0.0946662954832881	0.45987030418762	0.205854334627064	0.836904697098244	0.877985516366282
gene-YMR254C	gene-YMR254C	15.637573249917	-0.181120539999357	0.880449333325244	-0.205713756764752	0.837014512042623	0.877985516366282
gene-YPR072W	gene-YPR072W	395.556043577065	-0.0929676811984181	0.45305307116163	-0.205202628822377	0.837413815645802	0.87818620947261
gene-YNL072W	gene-YNL072W	65.3222251685286	0.114673704399017	0.563957452930668	0.203337510308804	0.83887123888973	0.879240693373919
gene-YGR215W	gene-YGR215W	192.342821644486	0.103930251364993	0.510193391717216	0.203707560803919	0.838582033420914	0.879240693373919
gene-YDL047W	gene-YDL047W	902.841136804868	0.081897404764075	0.40247533275846	0.20348428362745	0.838756528569428	0.879240693373919
gene-YDR268W	gene-YDR268W	52.9455450347883	-0.162095138460176	0.804360624622488	-0.201520479121231	0.840291617865092	0.880571305830977
gene-YHR213W-B	gene-YHR213W-B	2.74822146185813	-0.388118943773915	1.95574860084156	-0.198450324140284	0.842692747319373	0.882929019225126
gene-YPL115C	gene-YPL115C	172.102528424552	0.0892208116830722	0.45180278227594	0.197477340076627	0.843454012281514	0.883568031171428
gene-YGR109W-B	gene-YGR109W-B	37.5319280315726	-0.124602873816436	0.633171396614326	-0.196791697291932	0.843990548672102	0.883971439547651
gene-YKL092C	gene-YKL092C	56.6370953490606	-0.120201394328185	0.614921187279193	-0.19547447187506	0.845021520677577	0.884892467921604
gene-YLR447C	gene-YLR447C	1541.91299402784	0.0792674752012603	0.406860899790564	0.194826967256043	0.845528409987456	0.885152015040011
gene-YCL054W-A	gene-YCL054W-A	2.15000774484677	-0.411907174247542	2.11483411432663	-0.194770441547703	0.845572663331009	0.885152015040011
gene-YKL183C-A	gene-YKL183C-A	2.8783174851156	0.360025702529946	1.86305310162634	0.193245003170153	0.846767095482393	0.886084535018058
gene-YLR381W	gene-YLR381W	42.1088426623905	0.117872370900391	0.609391511602522	0.193426341943	0.84662508707541	0.886084535018058
gene-YDR336W	gene-YDR336W	106.176065250863	0.0942300281100045	0.488182670794965	0.193022066835266	0.846941686221453	0.886108374704181
gene-YDR174W	gene-YDR174W	843.055486001977	-0.0775314298891532	0.402475506257911	-0.192636393230524	0.847243741038287	0.886265540580731
gene-YHL018W	gene-YHL018W	7.49077070408079	0.222237626395153	1.15871713922432	0.191796270955244	0.847901792085011	0.886475854417466
gene-YPR133C	gene-YPR133C	900.647432464521	0.0765980497270539	0.400328444955961	0.191338014303431	0.848260780118905	0.886475854417466
gene-YMR200W	gene-YMR200W	514.83770132347	-0.0850208060647845	0.444631262370978	-0.191216437664357	0.848356025831072	0.886475854417466
gene-YGR057C	gene-YGR057C	326.184708818855	-0.0881409827773674	0.460443958957328	-0.191426081421422	0.84819178785844	0.886475854417466
gene-YGL051W	gene-YGL051W	8.24103547259854	-0.229631510532699	1.1963279416744	-0.191946959135053	0.847783753217558	0.886475854417466
gene-YGR039W	gene-YGR039W	6.73612000129829	-0.237948420886243	1.2411997880726	-0.19170839632171	0.847970628669035	0.886475854417466
gene-YKR053C	gene-YKR053C	100.046794177016	-0.0945460081287931	0.496242405164735	-0.190523839044765	0.848898664444892	0.886884106741513
gene-YDR317W	gene-YDR317W	40.6572143537444	0.130889831047594	0.690001421243589	0.18969501658662	0.849548126096105	0.887245019148857
gene-YHL040C	gene-YHL040C	505.531956477122	-0.105628360827138	0.556308471791435	-0.189873723272615	0.849408083668834	0.887245019148857
gene-YCL021W-A	gene-YCL021W-A	3.70034103770382	-0.302541948136658	1.59832588564706	-0.189286772399471	0.849868062018876	0.887420371735989
gene-YBL006C	gene-YBL006C	295.897017991597	-0.0803200724547243	0.426723282538755	-0.18822519356541	0.85070012383523	0.888065068773777
gene-YGR222W	gene-YGR222W	105.94588126796	-0.120608929335469	0.641158857608119	-0.18811083697012	0.850789766075546	0.888065068773777
gene-YDR066C	gene-YDR066C	76.3764751815088	-0.0996669763307421	0.530639286871137	-0.187824344703949	0.851014351080801	0.888140669990816
gene-YKR007W	gene-YKR007W	163.760884010152	0.0923707465957824	0.49363686212493	0.187122870439941	0.851564296844873	0.888555738413215
gene-YLR331C	gene-YLR331C	2.09621845493943	0.382992282009492	2.05635828396097	0.186247836768878	0.852250411859015	0.888795006971783
gene-YDR488C	gene-YDR488C	10.2473240628682	0.213468698912667	1.14519868232426	0.186403199905381	0.852128583246702	0.888795006971783
gene-YGR144W	gene-YGR144W	15.513406768075	0.163928161633423	0.879607918728073	0.186365036220304	0.852158509123133	0.888795006971783
gene-YJR102C	gene-YJR102C	91.5226667581068	0.0974516392189106	0.527524084471698	0.184734009474669	0.853437669554103	0.889874183134566
gene-YGL075C	gene-YGL075C	23.6422761401578	0.145305129230775	0.794513498912867	0.182885664535085	0.85488773123365	0.891226948957102
gene-YDL218W	gene-YDL218W	16.9061198184498	-0.166302232036724	0.911793415948945	-0.182390253239157	0.855276474306339	0.891472996522518
gene-YDR092W	gene-YDR092W	402.483002903306	0.0764987907541503	0.425343271289173	0.179851888857417	0.857268846320684	0.893390154610575
gene-YNL146W	gene-YNL146W	9.63789655039214	-0.198977935380552	1.10758719593349	-0.179649905769135	0.857427422868093	0.893395906333641
gene-YHR015W	gene-YHR015W	13.3633952938986	-0.186558043872978	1.04228194776965	-0.178989998121131	0.857945555214787	0.893776228054383
gene-YNR041C	gene-YNR041C	64.0457696874772	0.103922461835388	0.583159370941215	0.178205936513817	0.858561247685866	0.894258030467952
gene-YKL173W	gene-YKL173W	372.129819383055	0.0806011927075554	0.456625190294203	0.176514993961731	0.859889370146645	0.8953218433011
gene-YDL105W	gene-YDL105W	22.8653459007785	-0.140784298497619	0.797380195012641	-0.176558559365006	0.859855147439922	0.8953218433011
gene-YER174C	gene-YER174C	131.276900671241	0.0859731481650432	0.487762231966437	0.176260363206963	0.86008940003825	0.895370399148076
gene-YNCM0032C	gene-YNCM0032C	7.1714618128583	-0.209861867932423	1.20173403046574	-0.174632541487644	0.861368377069526	0.89654194310892
gene-YDL107W	gene-YDL107W	67.4519199683398	0.0971363972156499	0.560319845039599	0.173358837948681	0.862369377730739	0.897423793512983
gene-YGL194C	gene-YGL194C	49.9804847586661	0.106909846712255	0.622869428395566	0.171640863780457	0.863719879516107	0.898603113093786
gene-YIL054W	gene-YIL054W	4.1867885760604	-0.260811776794882	1.52054171887811	-0.171525564577941	0.863810530678299	0.898603113093786
gene-YNCO0007W	gene-YNCO0007W	1.68433570735767	-0.401589224590539	2.36062770195683	-0.170119678023622	0.864916018258539	0.89959280088651
gene-YKR051W	gene-YKR051W	113.283141090537	-0.082986352274487	0.490364651445243	-0.169233960951106	0.865612618059663	0.900156930627873
gene-YDL146W	gene-YDL146W	69.8108156974803	0.0909255935701114	0.541068360802486	0.168048254448394	0.866545317270446	0.900805880126019
gene-YMR299C	gene-YMR299C	207.420152590607	-0.0758809921645913	0.45150337088213	-0.168062958237362	0.866533749850544	0.900805880126019
gene-YHR073W	gene-YHR073W	394.372667532797	-0.0689578072651644	0.417343945349384	-0.165230160958572	0.868762826509773	0.902950252552982
gene-YGL100W	gene-YGL100W	486.056215631168	0.0672764959571329	0.409396618306142	0.164330854112782	0.869470693778088	0.903369871624133
gene-YIR015W	gene-YIR015W	96.9199416634622	-0.0833396564032789	0.507166677186193	-0.164323998701285	0.869476090249166	0.903369871624133
gene-YOL062C	gene-YOL062C	461.709356337793	0.0758508126325823	0.462921796806667	0.163852324854473	0.869847398996707	0.903594815437583
gene-YKL022C	gene-YKL022C	376.007281417771	-0.0717658586400491	0.439501043669701	-0.163289392991711	0.870290584983677	0.903894331770413
gene-YBL085W	gene-YBL085W	174.880719761899	0.0744284615034719	0.457556815461837	0.162664960914957	0.870782236620705	0.904214145078519
gene-YNL116W	gene-YNL116W	332.584750678669	-0.0784435018014246	0.482714913703253	-0.162504823394886	0.870908330243521	0.904214145078519
gene-YNL042W	gene-YNL042W	196.931350643797	-0.0857437676373167	0.531875858838382	-0.161210113624223	0.871927915786185	0.905111727626527
gene-YGL039W	gene-YGL039W	46.584289124726	0.0961786467808769	0.597665706059976	0.160923817119976	0.872153403429877	0.905184817891215
gene-YBR228W	gene-YBR228W	144.973792270588	-0.0735486089321501	0.461587224773643	-0.159338484656323	0.873402201686479	0.906319760221152
gene-YLR360W	gene-YLR360W	148.959843889367	0.0728310585653789	0.463677367126751	0.157072705568288	0.87518754834291	0.907886212193005
gene-YOR009W	gene-YOR009W	45.5578854873844	-0.102517243196419	0.652859947865551	-0.157027925409711	0.875222839816693	0.907886212193005
